2.082774029335212	1.3950644537591608	1.0
-2.775246256443548	-3.622009291288815	-1.0
2.7620203097047846	1.480675169429479	1.0
1.3374640918504064	1.8724151854172812	1.0
-2.4571791169818726	-0.5178634004066063	-1.0
2.584699074287917	2.7422498728286238	1.0
-1.7272620712839881	-0.9502154025471854	-1.0
1.5685649148020933	2.609840055360559	1.0
-1.492859090037752	-0.451130096728507	-1.0
1.3939862412828086	1.3929155153145913	1.0
-3.1725618956424144	-1.0537325154577322	-1.0
2.0521608577580004	2.2151232330600017	1.0
-1.8067811080952927	-3.5023205648899753	-1.0
-0.8954924793437993	-0.7622390669468722	-1.0
1.5875598943789884	2.532613849162641	1.0
2.8702333208994752	1.8146676693267543	1.0
-0.9036900325046395	-2.4044762847315555	-1.0
2.222193803893375	2.630846110033418	1.0
-2.90943143249067	-3.6662906374438875	-1.0
1.784952708189884	1.5448695702392463	1.0
-3.966545639563453	-1.944611428785612	-1.0
2.40721907269155	1.1575933576573438	1.0
1.1002537784471826	2.1677913161466407	1.0
1.3756697419705004	2.686338116705806	1.0
2.2762129573202063	2.5005385637008284	1.0
-0.28004508521352056	-2.577448429438372	-1.0
2.205042618340128	1.2234763604848862	1.0
2.179477403548079	2.8085635297977314	1.0
-3.864774450825292	-1.499721063351576	-1.0
1.3675154685458435	2.750510606465112	1.0
-2.369400808078523	-0.8831158656707947	-1.0
2.32520780316698	2.06046900386698	1.0
-1.8419025609165285	-3.33169590174842	-1.0
1.5218602905404761	1.3039797546430423	1.0
-0.26745243424053644	-1.5734982209445514	-1.0
1.7576168859155603	1.8360684274036128	1.0
2.1580565849135818	1.7760264564668307	1.0
-2.755973153940952	-3.195704037840278	-1.0
2.5730120782082055	1.2351244938373565	1.0
2.411899070332879	2.8437048802892724	1.0
1.2154211773176489	1.7198043728186831	1.0
-2.1421609054215454	-0.7484410786235078	-1.0
1.5935945154208795	1.6796610441922135	1.0
-2.8911108505729186	-2.7860317328184534	-1.0
2.5526137531713147	1.711162813394112	1.0
-2.3412682773966464	-3.568419789756503	-1.0
2.6881602928882256	2.5144971382928607	1.0
2.240330008139683	1.2599662357377979	1.0
-0.5571610998475949	-2.5365910007046315	-1.0
2.5854373884051443	1.621133262848702	1.0
1.382530739994213	1.6121700940920018	1.0
-2.7225775793234126	-3.3747896673825055	-1.0
1.2975300975035096	1.7914785854168678	1.0
1.99548000430267	2.989361979833552	1.0
2.9214846810549124	1.8757247622393531	1.0
2.2834733018755125	2.404483388068818	1.0
1.605020330204334	1.4545736122087696	1.0
1.2340238561066823	1.8331417375058023	1.0
-3.737401136933205	-2.5973313403275724	-1.0
2.2731238619386214	1.2147122611150794	1.0
2.5403192842818	1.560826177953478	1.0
2.3733216302798184	2.097847461405914	1.0
-0.7125516489796633	-2.341541180104368	-1.0
2.3587613916098795	2.026339088121361	1.0
-3.1256995970072508	-1.9147672238356517	-1.0
1.3974402083930026	2.793612230655129	1.0
-1.4925688592424713	-0.9119073408499654	-1.0
1.9094014963597024	1.9817558294939706	1.0
1.4376692520928698	1.6466570057105092	1.0
2.4270835231186383	1.2892253593077363	1.0
-0.8975947059394591	-3.3410622213825936	-1.0
2.5347385023700735	1.5482378745699983	1.0
-3.1148346496803714	-3.4064184774295385	-1.0
2.4711080325142776	1.174924134294566	1.0
-3.8416750300694744	-2.5201927708198237	-1.0
2.101228664457437	1.2604758933184617	1.0
2.0013776627251665	2.0985688379604515	1.0
-0.7531088006998838	-0.6954779567676015	-1.0
2.0745491877509976	1.9763620443254641	1.0
1.5438514253033968	1.1881491278362166	1.0
1.977917732800718	2.160433332008262	1.0
-1.6936461787844297	-0.44492556246209736	-1.0
2.347010444415	2.3243038532146034	1.0
-2.1156733849019598	-0.02729906725887421	-1.0
2.2589040445214823	1.878478208091664	1.0
2.49257923820697	2.4650027788068067	1.0
-3.0019000272363408	-1.8849942219323883	-1.0
2.3500343193217894	1.5540074434782467	1.0
1.0980184743726042	1.6162982318589911	1.0
1.8778303389829356	2.902474817373627	1.0
-1.7248781679449658	-3.52820504140028	-1.0
2.6000151979216497	2.1860989316280235	1.0
-3.0695196595096026	-0.5575022719815181	-1.0
-1.8665628519366577	-3.8999763999474095	-1.0
1.5601620723421026	2.353285033693325	1.0
-3.727437486858249	-1.5397860050778513	-1.0
2.8910718251402443	2.060345717668918	1.0
-0.801972951315387	-2.8827837861421814	-1.0
1.7553956545981841	2.875313366317613	1.0
-3.8019718982839175	-2.328670872671595	-1.0
1.609689157164901	1.7161719806181068	1.0
-0.9602419133839128	-1.8417509553152867	-1.0
1.2550550102350178	1.4498983061594515	1.0
-2.038490269891255	-0.7401326984795635	-1.0
2.324886713713213	2.1037218961237025	1.0
-1.0951408907543274	-0.6771368055973856	-1.0
2.3838046495766263	1.9049398653591136	1.0
-1.446788555058916	-0.6675663608960343	-1.0
-2.104663266489975	-3.015410215456084	-1.0
1.3634812857478267	1.715699885192705	1.0
-1.930930239817359	-0.4591618448317818	-1.0
2.644949597893829	2.4187189346476448	1.0
1.970719137980457	2.319315382587375	1.0
2.427959108596826	1.9952461062873779	1.0
1.9164536649490533	1.7486959270285325	1.0
-3.109515202309822	-1.9904111970849518	-1.0
2.393183346414916	2.790394795700008	1.0
1.8995465581212205	2.1605528252293764	1.0
-3.1028828878618335	-3.0491409760080836	-1.0
-2.4029449961390155	-3.5234388051659424	-1.0
1.1315502098050239	1.7201122817565215	1.0
-2.807162297330263	-3.317502813803468	-1.0
1.3328385425570226	2.5900852258301947	1.0
2.435678315090705	1.3572666893140635	1.0
2.105056955092726	1.8289047451584441	1.0
-0.07946797241857073	-1.543105285573136	-1.0
2.8527342125781847	1.5658164395943386	1.0
-3.619320522209261	-1.609156317118145	-1.0
2.3688748351459563	2.058463516133383	1.0
-0.2669407692084196	-1.086598586008686	-1.0
1.7618098342074873	2.0661155506269315	1.0
-2.7756246389165	-0.26022047775671453	-1.0
2.8632143755269146	2.290548959565899	1.0
-1.8587839525550538	-0.9586246519628001	-1.0
-0.7443376081224593	-2.758854540614032	-1.0
1.1528380282372508	2.08875330723766	1.0
-2.854871048259879	-3.359421800634987	-1.0
2.1539177643224234	2.0383400684375106	1.0
2.351403387125535	2.5097447896370166	1.0
