-0.364009	4.747300	1
-0.841722	4.119083	1
0.490426	1.960539	1
-0.007194	9.075792	-1
0.356107	12.447863	-1
0.342578	12.281162	-1
-0.810823	-1.466018	1
2.530777	6.476801	1
1.296683	11.607559	-1
0.475487	12.040035	-1
-0.783277	11.009725	-1
0.074798	11.023650	-1
-1.337472	0.468339	1
-0.102781	13.763651	-1
-0.147324	2.874846	1
0.518389	9.887035	-1
1.015399	7.571882	-1
-1.658086	-0.027255	1
1.319944	2.171228	1
2.056216	5.019981	1
-0.851633	4.375691	1
-0.026632	10.427743	-1
0.850433	6.920334	1
1.347183	13.175500	-1
1.176813	3.167020	1
-1.781871	9.097953	-1
-0.566606	5.749003	1
0.931635	1.589505	1
-0.024205	6.151823	1
-0.036453	2.690988	1
-0.196949	0.444165	1
1.014459	5.754399	1
1.985298	3.230619	1
-1.693453	-0.557540	1
-0.576525	11.778922	-1
-0.346811	-1.678730	1
-2.124484	2.672471	1
1.217916	9.597015	-1
-0.733928	9.098687	-1
-3.642001	-1.618087	1
0.315985	3.523953	1
1.416614	9.619232	-1
-0.386323	3.989286	1
0.556921	8.294984	1
1.224863	11.587360	-1
-1.347803	-2.406051	1
1.196604	4.951851	1
0.275221	9.543647	-1
0.470575	9.332488	-1
-1.889567	9.542662	-1
-1.527893	12.150579	-1
-1.185247	11.309318	-1
-0.445678	3.297303	1
1.042222	6.105155	1
-0.618787	10.320986	-1
1.152083	0.548467	1
0.828534	2.676045	1
-1.237728	10.549033	-1
-0.683565	-2.166125	1
0.229456	5.921938	1
-0.959885	11.555336	-1
0.492911	10.993324	-1
